Company,Industry,Short Description (< 5 words),Title,Technology,Tag,Year,Link
Picnic,Delivery and mobility,Create personalized shopping lists,Generating your shopping list with AI: recommendations at Picnic,Predictive ML,recommender system,2024,https://blog.picnic.nl/generating-your-shopping-list-with-ai-recommendations-at-picnic-300e716241db
New York Times,Media and streaming,Detect and recognize handwriting,Experimenting with Handwriting Recognition for The New York Times Crossword,CV,product feature,2024,https://open.nytimes.com/experimenting-with-handwriting-recognition-for-new-york-times-crossword-a78e08fec08f
Incident.io,Tech,Generate summaries of software incidents,Lessons learned from building our first AI product,Generative AI & LLM,product feature,2024,https://incident.io/blog/lessons-learned-from-building-our-first-ai-product
Royal Bank of Canada,Fintech and banking,Build RAG-based chatbot for financial sector,"[VIDEO] Arcane, an Internal RAG System to Pinpoint Investment Policies",RAG,chatbot,2024,https://www.youtube.com/watch?v=cqK42uTPUU4
Bell,Tech,Build RAG-based internal chatbot,[VIDEO] Modular Solutions for Knowledge Management at scale in RAG Systems,RAG,chatbot,2024,https://www.youtube.com/watch?v=w5FZh0R4JaQ
Careem,Delivery and mobility,Mitigate fraud risks with pre-authorisation,Temporary holds: Leveraging machine learning models to reduce fraud,Predictive ML,fraud detection,2024,https://engineering.careem.com/tech/posts/temporary-holds-leveraging-machine-learning-models-to-reduce-fraud-while-improving-customer-experience
Swiggy,Delivery and mobility,Generative AI use cases,"Reflecting on a year of generative AI at Swiggy: A brief review of achievements, learnings, and insights",Generative AI & LLM,product feature,2024,https://bytes.swiggy.com/reflecting-on-a-year-of-generative-ai-at-swiggy-a-brief-review-of-achievements-learnings-and-13a9671dc624
Vectorize,Tech,Create AI assistant with RAG,Creating a context-sensitive AI assistant: Lessons from building a RAG application,RAG,chatbot,2024,https://vectorize.io/creating-a-context-sensitive-ai-assistant-lessons-from-building-a-rag-application/
Doordash,Delivery and mobility,Predict food delivery times,"Improving ETAs with Multi-Task Models, Deep Learning, and Probabilistic Forecasts",Predictive ML,ETA prediction,2024,https://doordash.engineering/2024/03/12/improving-etas-with-multi-task-models-deep-learning-and-probabilistic-forecasts/
Walmart,E-commerce and retail,Categorize text by topics,Transforming Text Classification with Semantic Search Techniques — Faiss,Predictive ML,search,2024,https://medium.com/walmartglobaltech/transforming-text-classification-with-semantic-search-techniques-faiss-c413f133d0e2
Linkedin,Social platforms,RAG system for customer service,[PAPER] Retrieval-Augmented Generation with Knowledge Graphs for Customer Service Question Answering,RAG,"customer support,search",2024,https://arxiv.org/pdf/2404.17723
Picnic,Delivery and mobility,Forecast demand for perishable products,Under the hood of Picnic’s demand forecasting model: A Deep Dive into the Temporal Fusion Transformer,Predictive ML,demand forecasting,2024,https://blog.picnic.nl/under-the-hood-of-picnics-demand-forecasting-model-a-deep-dive-into-the-temporal-fusion-e281604d65a5
Linkedin,Social platforms,Transform natural language questions into SQL,Practical text-to-SQL for data analytics,RAG,"chatbot,data analytics",2024,https://www.linkedin.com/blog/engineering/ai/practical-text-to-sql-for-data-analytics
Netflix,Media and streaming,Automatically remediate failed big data jobs,Evolving from Rule-based Classifier: Machine Learning Powered Auto Remediation in Netflix Data Platform,Predictive ML,software ops,2024,https://netflixtechblog.com/evolving-from-rule-based-classifier-machine-learning-powered-auto-remediation-in-netflix-data-039d5efd115b
Instacart,Delivery and mobility,Detect fraudulent activities in real-time,Real-time Fraud Detection with Yoda and ClickHouse,Predictive ML,fraud detection,2024,https://tech.instacart.com/real-time-fraud-detection-with-yoda-and-clickhouse-bd08e9dbe3f4
Doordash,Delivery and mobility,Extract product attributes from unstructured SKU data,Building DoorDash’s Product Knowledge Graph with Large Language Models,Generative AI & LLM,data analytics,2024,https://doordash.engineering/2024/04/23/building-doordashs-product-knowledge-graph-with-large-language-models/
Airbnb,"Travel,E-commerce and retail",Quantify brand perceptions from social media,Airbnb Brandometer: Powering Brand Perception Measurement on Social Media Data with AI,NLP,data analytics,2024,https://medium.com/airbnb-engineering/airbnb-brandometer-powering-brand-perception-measurement-on-social-media-data-with-ai-c83019408051
Doordash,Delivery and mobility,Improve search retrieval,How DoorDash leverages LLMs for better search retrieval,RAG,search,2024,https://careersatdoordash.com/blog/how-doordash-leverages-llms-for-better-search-retrieval/
LinkedIn,Social platforms,Generate questions related to the text,Musings on building a Generative AI product,RAG,product feature,2024,https://www.linkedin.com/blog/engineering/generative-ai/musings-on-building-a-generative-ai-product 
Google,Tech,Summarize security and privacy incidents,Accelerating incident response using generative AI,Generative AI & LLM,search,2024,https://security.googleblog.com/2024/04/accelerating-incident-response-using.html
Picnic,Delivery and mobility,Improve search relevance for product listings,Enhancing Search Retrieval with Large Language Models (LLMs),Generative AI & LLM,search,2024,https://blog.picnic.nl/enhancing-search-retrieval-with-large-language-models-llms-7c3748b26d72
GoDaddy,Tech,Сlassify support inquiries,LLM From the Trenches: 10 Lessons Learned Operationalizing Models at GoDaddy,Generative AI & LLM,customer support,2024,https://www.godaddy.com/resources/news/llm-from-the-trenches-10-lessons-learned-operationalizing-models-at-godaddy
Picnic,Delivery and mobility,Route support requests to agents,How we broke customer support language barriers without breaking production,NLP,customer support,2024,https://blog.picnic.nl/how-picnic-migrated-ml-architectures-without-sacrificing-operational-continuity-271c0e04014a
Swiggy,Delivery and mobility,Match search queries with dish names,Improving search relevance in hyperlocal food delivery using (small) language models,Generative AI & LLM,search,2024,https://bytes.swiggy.com/improving-search-relevance-in-hyperlocal-food-delivery-using-small-language-models-ecda2acc24e6
Lemonade,Fintech and banking,Build customer-support GenAI agent,[VIDEO] RAG pain-points and solutions,RAG,customer support,2024,https://www.youtube.com/watch?v=XGJOU2sysjg
Swiggy,Delivery and mobility,Detect and prevent fraud in food delivery,Utilizing DevNet with Variational Loss for Fraud Detection in Hyperlocal Food Delivery,Predictive ML,fraud detection,2024,https://bytes.swiggy.com/utilizing-devnet-with-variational-loss-for-fraud-detection-in-hyperlocal-food-delivery-19e72999acfb
Microsoft,Tech,Knowledge service for Q&A systems,"How we built “Ask Learn”, the RAG-based knowledge service",RAG,chatbot,2024,https://devblogs.microsoft.com/engineering-at-microsoft/how-we-built-ask-learn-the-rag-based-knowledge-service/
Swiggy,Delivery and mobility,Show product recommendations to new users,New-User Product Recommendations for Q-Commerce via Hierarchical Cross-Domain Learning,Predictive ML,recommender system,2024,https://bytes.swiggy.com/new-user-product-recommendations-for-q-commerce-via-hierarchical-cross-domain-learning-0a7f97b25405
Airtable,Tech,Embeddings for better search,Building a Resilient Embedding System for Semantic Search at Airtable,Generative AI & LLM,search,2024,https://medium.com/airtable-eng/building-a-resilient-embedding-system-for-semantic-search-at-airtable-d5fdf27807e2
Swiggy,Delivery and mobility,Automatically populate and correct addresses,Address Correction for Q-Commerce Part 1: Location Inaccuracy Classifier,Predictive ML,product feature,2024,https://bytes.swiggy.com/address-correction-for-q-commerce-part-1-location-inaccuracy-classifier-e72b88a33d2f
Swiggy,Delivery and mobility,Automatically populate and correct addresses,Address Correction for Q-Commerce Part 2: Geocoder,Predictive ML,product feature,2024,https://bytes.swiggy.com/address-correction-for-q-commerce-part-2-geocoder-3bbd6ee828c0
Zillow,E-commerce and retail,Address discriminatory/offensive queries,Navigating Fair Housing Guardrails in LLMs,Generative AI & LLM,spam / content moderation,2024,https://www.zillow.com/tech/navigating-fair-housing-guardrails-in-llms/
Zillow,E-commerce and retail,Detect discriminatory content in real-estate listings,Using AI to Understand the Complexities and Pitfalls of Real Estate Data,Generative AI & LLM,spam / content moderation,2024,https://www.zillow.com/tech/using-ai-to-understand-the-complexities-and-pitfalls-of-real-estate-data/
LinkedIn,Social platforms,Detect AI-generated images,Finding AI-generated (deepfake) faces in the wild,Predictive ML,product feature,2024,https://arxiv.org/abs/2311.08577
LinkedIn,Social platforms,Suggest new connections on social network,Candidate Generation in a Large Scale Graph Recommendation System: People You May Know,Predictive ML,"recommender system,product feature",2024,https://www.linkedin.com/blog/engineering/recommendations/candidate-generation-in-a-large-scale-graph-recommendation-system-people-you-may-know
LinkedIn,Social platforms,Suggest new connections on social network,Building a Large-Scale Recommendation System: People You May Know,Predictive ML,"recommender system,product feature",2024,https://www.linkedin.com/blog/engineering/recommendations/building-a-large-scale-recommendation-system-people-you-may-know
Moveworks,Tech,AI agent for employee productivity,What’s behind Brief Me? An exploration of its agentic engineering system,AI agents,ops,2024,https://www.moveworks.com/us/en/resources/blog/how-we-built-brief-me-for-productivity
Expedia,"Travel,E-commerce and retail",Building a personal travel assistant ,Traveling Just Got a Lot Smarter with Romie,Generative AI & LLM,product feature,2024,https://medium.com/expedia-group-tech/traveling-just-got-a-whole-lot-smarter-with-romie-dfb9b21c07c5
Expedia,"Travel,E-commerce and retail",Ranking travel search results,Choosing the Right Candidates for Lodging Ranking,Predictive ML,search,2024,https://medium.com/expedia-group-tech/choosing-the-right-candidates-for-lodging-ranking-d0841bf40c0e
Etsy,E-commerce and retail,Visual search and visually similar recommendations,Efficient Visual Representation Learning And Evaluation,CV,search,2024,https://www.etsy.com/codeascraft/efficient-visual-representation-learning-and-evaluation
OLX,E-commerce and retail,Extract info from job listings,Extracting Job Roles in Job Ads: A Journey with Generative AI,Generative AI & LLM,"search,HR tasks",2024,https://tech.olx.com/extracting-job-roles-in-job-ads-a-journey-with-generative-ai-e8b8cf399659
Mozilla,Tech,Automatically generate alt-text for images,Experimenting with local alt text generation in Firefox Nightly,Predictive ML,product feature,2024,https://hacks.mozilla.org/2024/05/experimenting-with-local-alt-text-generation-in-firefox-nightly/
GitHub,Tech,Find and fix code vulnerabilities,Fixing security vulnerabilities with AI,Predictive ML,code generation / review,2024,https://github.blog/2024-02-14-fixing-security-vulnerabilities-with-ai/
Grammarly,Tech,Detect delicate text,Detecting Delicate Text: Going Beyond Toxicity,Generative AI & LLM,product feature,2024,https://www.grammarly.com/blog/engineering/detecting-delicate-text/
Instacart,Delivery and mobility,Learn causal effects from observational data,"Optimizing at the Edge:
Using Regression Discontinuity Designs to Power Decision-Making",Predictive ML,ops,2024,https://tech.instacart.com/optimizing-at-the-edge-using-regression-discontinuity-designs-to-power-decision-making-51e296615046
Walmart,E-commerce and retail,Handle imbalances in text data,Augmentation Techniques for Imbalanced text Classification,Predictive ML,data analytics,2024,https://medium.com/walmartglobaltech/augmentation-techniques-for-imbalanced-text-classification-f0d29c0f8ce1
Ebay,E-commerce and retail,LLM applications for developer productivity,Cutting Through the Noise: Three Things We've Learned About Generative AI and Developer Productivity,Generative AI & LLM,code generation / review,2024,https://innovation.ebayinc.com/tech/features/cutting-through-the-noise-three-things-weve-learned-about-generative-ai-and-developer-productivity/
